device_id,phone_brand,device_model
-4.83665E+18,OPPO,3007
3.63466E+18,OPPO,R5
-7.53424E+17,??,??2
4.79788E+18,??,MI 4
1.59263E+17,??,??F1
-7.0031E+18,??,??
6.56179E+18,OPPO,3005
-3.06521E+18,OPPO,R3
1.14963E+18,??,??note
-6.12509E+17,vivo,Y13
5.08482E+18,??,Galaxy S5
-3.3624E+18,??,Galaxy Core Max
6.86366E+18,vivo,Y29L
-3.92319E+18,??,Ascend G700
-7.92579E+18,??,??F1
5.76986E+18,??,MI 2
-8.71164E+18,??,??2
8.50611E+18,??,note???
8.33189E+18,??,????4
9.19135E+18,??,??3S
2.47666E+18,??,??3X???
1.62591E+18,??,??NOTE
8.4211E+18,??,MI 3
3.23707E+18,??,??3X???
7.7261E+18,??,??NOTE
3.09782E+18,HTC,Desire 820
6.93308E+18,??,??5S
-4.06424E+18,??,MI 2S
-3.70801E+18,??,??F1Plus
-8.79114E+18,??,MI 3
-3.87973E+18,??,Galaxy S4
-2.98478E+18,vivo,Y13L
8.32909E+18,??,Galaxy Note 2
6.29023E+18,??,Galaxy Note 3
6.36745E+18,??,Galaxy Note 3
-6.94382E+18,??,??
6.1462E+18,??,MI 3
4.60804E+17,??,????1 Pro
-7.98748E+18,??,??1S
5.5589E+18,??,MI 4
-5.93029E+18,??,Ascend P8
-7.1627E+18,??,??NOTE
-2.6046E+18,??,??6 Plus
1.73627E+17,??,??3X???
8.15078E+18,??,Galaxy S4
5.77532E+18,vivo,Y27
-7.84611E+18,??,??NOTE
-3.01176E+18,??,??
1.46125E+18,??,Galaxy S4
-3.43261E+18,??,Galaxy Note 3
8.06408E+17,??,Galaxy S3
1.80599E+18,OPPO,6607
3.59148E+17,??,??note
2.47269E+18,??,Galaxy E7
-5.42135E+18,??,??F1
2.31183E+18,??,??note
1.59356E+18,?? ,U950
5.3399E+18,??,MI 2
1.73628E+18,??,Galaxy Note 2
-8.38272E+18,??,Galaxy S3
-3.3191E+18,??,Galaxy Note 2
1.30965E+18,??,MI 4
9.64982E+17,vivo,X5SL
8.24852E+18,??,??5S
-9.11106E+18,??,??2
-8.86421E+18,??,F2
4.61237E+18,OPPO,A31
4.04453E+18,??,Galaxy Grand 2
8.91992E+17,??,??note
-6.74115E+18,??,??note???
7.84567E+18,??,??2
-3.70422E+18,??,????4
5.10402E+18,vivo,Y11
-8.98235E+18,??,MI 2
-5.82945E+18,??,???
7.97599E+18,??,Ascend P7
6.95319E+18,?? ,9180
-7.94173E+18,??,MX4
4.9519E+17,??,??6
5.22411E+18,vivo,Y11
5.02632E+18,vivo,Y18L
-1.02619E+18,??,??3X
3.90104E+18,??,Galaxy S5
-3.82717E+16,??,B199
-2.46955E+18,??,Galaxy Mega Plus
9.0608E+18,??,??6 Plus
-6.55068E+18,??,Y516
-8.85018E+18,??,Galaxy A5
8.1981E+18,??,??1S
7.05462E+18,??,??6 Plus
6.87504E+18,??,C8816D
-7.54355E+18,??,Galaxy S7 Edge
8.61024E+18,??,??note
5.74628E+18,??,??2
9.15768E+18,??,MI 4
-8.52573E+18,OPPO,R3
8.13557E+18,OPPO,R7
-2.37378E+17,??,C8818
9.13931E+18,??,C8818
5.05143E+18,??,Galaxy Note 3
3.66263E+18,??,Galaxy Grand
4.22791E+18,??,??note
-9.50142E+17,??,Mate 7
-9.06309E+18,??,Ascend P8
-2.59948E+18,??,MI 2S
-8.33077E+18,OPPO,R1
-4.55869E+16,??,Y635-TL00
-4.88277E+18,??,7295
-4.45663E+18,??,8085q
-5.58955E+18,??,iSuper S1
6.53417E+18,??,GN708T
8.57478E+17,??,MI 2S
-8.8093E+18,??,Galaxy Note 3
6.88834E+17,??,??6 Plus
9.88322E+17,??,??
1.14772E+17,??,Galaxy S5
-9.27483E+17,??,Y511-T00
5.33324E+18,??,A3
4.60887E+18,??,??1S
7.94531E+18,??,MI 2S
7.79085E+18,??,??Note 2
-5.30249E+18,??,Galaxy Grand
-2.48246E+18,??,Galaxy Tab 3 8.0
4.99384E+18,??,A820t
-2.6912E+18,??,??6 Plus
4.29741E+18,??,Galaxy S4
2.02867E+18,vivo,Y27
5.38325E+18,??,????4C
-7.39994E+18,??,??F2????
-5.41924E+18,??,P8max
-3.91326E+18,??,????4C
8.19579E+18,??,??Note2
-1.53007E+18,??,Galaxy S3
-4.1457E+18,??,??
5.95571E+18,??,MI 3
-6.32769E+18,??,G610T
-1.73106E+18,??,??6 Plus
8.09097E+18,??,S90-t
1.29987E+18,??,??3
-7.50607E+18,vivo,Xperia Z
-5.48695E+18,??,Galaxy Note 3
-3.99955E+18,??,G610S
3.64411E+18,vivo,X5SL
1.48548E+18,??,Galaxy Note 3
-7.94198E+17,HTC,M8St
5.53263E+18,??,Galaxy Style DUOS
1.00684E+16,??,Galaxy Note 3
-4.6837E+18,??,Galaxy Note 3
3.40873E+18,HTC,T329t
4.42054E+18,??,Y511-T00
4.4063E+18,OPPO,R5
-1.06843E+18,??,??2A
4.59318E+18,??,Galaxy Grand
-1.29145E+18,??,????1 Pro
-3.78331E+18,??,S5.5L
3.23545E+18,??,??X2
6.21972E+18,HTC,T329t
5.88064E+18,??,MI 2S
6.90778E+18,??,X1 7.0
4.97251E+17,??,Ascend P7
3.46494E+17,??,MI 4
-8.98327E+17,??,??6 Plus
4.57091E+18,??,V185
-1.66959E+18,??,??2A
8.56288E+18,??,MI 3
6.71383E+18,??,Galaxy Grand 2
-3.18566E+18,??,Ascend P6
4.43134E+18,??,Y511-T00
-7.05371E+18,??,MI 4
-1.76411E+18,OPPO,R833T
-2.90288E+18,??,??note
-6.47455E+18,vivo,X5V
-8.67083E+18,??,??
8.09032E+18,??,??note
6.34914E+18,??,Galaxy A7
-4.53936E+18,??,MI 2S
5.76307E+18,vivo,X3T
1.44548E+17,??,??6
6.5808E+18,??,??
-5.73356E+18,??,MI 4
2.38195E+18,??,G730-U00
7.88799E+18,??,G520-0000
-2.26122E+18,??,Mate 7
-8.64596E+18,??,??
-4.24289E+18,??,Galaxy Note Edge
-5.30601E+18,??,??6
8.12176E+18,??,??note
-8.662E+18,??,MI 3
2.37075E+18,vivo,Xplay
6.59868E+18,??,Galaxy Note 3
-8.65769E+18,??,????4X
-3.34212E+18,HTC,One
-5.80036E+17,??,GN105
-9.10984E+18,HTC,T329t
-1.63523E+18,?? ,V5S
-7.46745E+18,??,??1S
-7.91663E+18,??,Ascend P7
6.63353E+18,??,C8816
5.49998E+17,??,MI 3
8.39906E+18,vivo,Y613
-8.30814E+18,??,??6
-5.86082E+18,??,Galaxy Mega Plus
7.42921E+18,vivo,Xperia C3
-6.01146E+18,vivo,S7I
-9.04662E+18,??,G510
-4.50828E+18,OPPO,Find 7
3.30566E+18,??,MI 1S
-9.03619E+18,??,??note
8.65269E+18,??,A390t
-5.42241E+18,??,MX5
-8.03499E+18,??,??Note 2
8.58973E+18,?? ,Q802T
-6.23474E+18,??,??? 5
-6.07596E+18,??,??NOTE
4.14833E+18,??,??K3 Note
-3.04051E+18,??,Galaxy Grand
-6.42335E+18,??,MX3
1.90511E+18,??,MI 2S
-8.83765E+18,???,IVO 6600
-3.025E+18,??,Galaxy Note 4
-5.29844E+18,??,MI 2S
-5.85812E+17,??,??6
2.46353E+18,OPPO,Find 5
6.20055E+17,??,Galaxy Note 3 Lite
-3.92309E+18,HTC,Desire 816
-8.64008E+18,??,??note
2.96661E+18,??,MI 4
4.16049E+18,??,Ascend P7
-8.91724E+18,??,A380t
-2.67606E+18,??,MX4
6.33452E+18,??,MI 4
2.91096E+18,??,??1S
-8.12366E+18,vivo,X5V
5.03692E+18,??,??note
-1.64114E+18,??,????4C
2.40951E+18,OPPO,R1C
-6.41813E+18,??,MX5
-4.98265E+18,??,????Note8
8.93496E+18,??,Ascend P7
7.69307E+16,??,Galaxy Core Max
5.29139E+18,??,F2
-4.64973E+18,??,????4X
2.96401E+18,??,??3C???
4.98925E+18,??,??3X???
5.91284E+18,vivo,X5SL
-4.94701E+18,????,A1
2.6153E+18,??,F303
1.79183E+18,??,??note
-1.40006E+18,??,Ascend P7
3.58894E+18,OPPO,Find 7
-6.59723E+18,??,??1S
8.22419E+18,??,???
3.2409E+18,??,??note
4.65946E+18,??,??6 Plus
-7.45815E+18,??,??
-2.87353E+18,??,F2
-5.19458E+18,????,M811
-9.12721E+18,??,Galaxy S4
-6.86968E+18,vivo,X5SL
-4.18762E+18,??,??
1.35562E+18,??,Galaxy S5
-2.87088E+18,??,??F1Plus
4.77776E+18,??,Galaxy Note 4
-8.55436E+18,vivo,Y13iL
-6.49217E+17,??,MX4 Pro
-4.5069E+18,??,MI 2S
6.86653E+18,??,??F1
5.86378E+18,??,??3C
6.88123E+18,OPPO,R3
-8.00074E+17,OPPO,R7
-8.01084E+18,??,??2
-2.02326E+18,??,G520-5000
-1.42154E+17,??,??6
-8.60491E+18,??,MI 3
-6.96665E+18,HTC,Desire 626
-5.6537E+18,??,Galaxy Note 2
-6.46318E+18,??,MI 1S
-7.28621E+18,??,??K3 Note
3.60617E+18,??,Ascend P7
4.74194E+17,??,????4C
3.28298E+18,??,MI 1S
-6.75821E+18,??,MI 3
4.19165E+18,??,??3X
-6.97654E+18,??,MX3
4.56069E+18,??,MX3
-6.57001E+17,??,??NOTE
-1.1046E+18,??,??NOTE
5.24451E+18,OPPO,R815T
5.54298E+18,??,??1S
-2.1069E+18,??,??7
-8.76307E+18,??,Galaxy Note 3
-1.20916E+18,????,TALK 7X??
-8.22573E+18,HTC,T328w
6.26166E+18,??,Ascend P7
8.68589E+18,??,8713
4.41173E+18,??,N1-Y
-4.3298E+18,??,???XM
-7.93747E+18,??,??6
-5.82454E+18,??,Galaxy S4
7.28615E+18,??,Galaxy Note 4
5.78751E+18,??,??
5.84984E+18,??,??6 Plus
2.98821E+17,??,Galaxy Mega 2
-5.16074E+18,??,Galaxy Note 2
2.51083E+18,vivo,Y20T
4.7036E+18,??,MI 4
6.50903E+18,??,Galaxy S6
3.60476E+18,??,Galaxy S3
-2.53174E+18,??,MI 2A
3.44924E+17,?? ,9180
3.90145E+18,OPPO,R3
-7.69156E+17,??,Galaxy Grand Prime
1.85988E+18,vivo,Y927
-3.25699E+18,OPPO,R827T
4.20233E+18,??,MX2
-5.57226E+15,??,Galaxy Note 3
-8.91076E+18,??,Touch 2C
-7.94663E+18,??,????4X
-5.89537E+18,??,??F1Plus
3.8425E+18,??,C8818
-6.02572E+18,??,??6
6.79323E+18,??,??K3
-2.76537E+18,??,??2
7.36703E+18,??,Mate 7
-7.13353E+18,??,Mate 7
1.71228E+18,vivo,Xperia S
3.45552E+18,??,??6
5.3587E+18,??,S7898
-4.34804E+18,??,Galaxy A7
2.78676E+18,??,Galaxy S3 Mini
-1.1489E+18,??,MI 4
8.62816E+18,??,Galaxy E7
-5.36437E+18,??,??3C???
-9.15078E+18,??,Galaxy Note 2
-7.09396E+18,??,G606
7.51458E+18,??,2016? Galaxy A7
8.23375E+18,vivo,Y927
-2.35718E+18,??,??2
6.5771E+16,vivo,Y23L
-3.04618E+16,??,Mate 7
-4.03798E+18,??,MX3
-3.32605E+18,??,Galaxy Note 2
4.70687E+18,??,Galaxy S4
2.25237E+18,??,MI 4
6.18349E+18,HTC,One max
2.29759E+18,??,Galaxy S5
-3.95336E+18,??,MI 4
-9.14125E+18,??,MI 3
6.57491E+18,??,??note
7.70083E+18,??,Galaxy A7
4.64532E+18,??,??1S
3.18246E+18,??,8085
-1.92743E+18,????,M812C
2.3277E+17,??,Galaxy Note 3
-2.23241E+18,vivo,Xperia T2 Ultra
-6.36948E+18,??,??note???
2.40773E+17,??,??note???
5.10871E+18,??,G7200
-8.84509E+18,??,Galaxy S6 Edge
-2.7387E+18,??,Galaxy S4
8.24147E+17,OPPO,R5
-2.571E+18,??,??F2
-8.73594E+18,??,????5X
7.01632E+18,OPPO,R1S
3.3103E+18,HTC,Desire 816
2.17014E+18,vivo,S7T
-7.97762E+18,??,????4C
1.89401E+18,??,MI 3
1.1817E+18,OPPO,R1C
-7.77863E+18,??,??2
-8.86043E+18,??,????4X
-7.86245E+18,??,??4A
-4.40961E+18,??,MX3
6.90211E+18,??,MI 3
7.64512E+18,??,7251
-4.97755E+18,??,??6 Plus
-2.1466E+18,??,Galaxy A7
-6.25065E+18,??,MX2
-3.03044E+18,??,Ascend P8
5.54437E+18,??,GN706L
-8.04639E+18,??,MI 3
-6.48477E+18,??,8190Q
8.14875E+18,??,??3X???
-3.20497E+18,??,MI 2S
4.22701E+17,??,??1S
-7.87705E+18,??,??
2.24511E+17,??,MI 2S
1.82601E+18,vivo,Y13iL
-4.91067E+18,??,MI 3
1.96241E+18,??,C8815
1.8981E+18,??,Galaxy Mega Plus
6.26421E+18,??,T1
8.29738E+18,??,MI 2S
-4.45722E+18,??,MX3
-3.68976E+18,??,??note
-7.60109E+18,??,??
-2.77347E+18,OPPO,1107
7.2629E+18,??,??note???
-6.53753E+18,??,S960
-4.75718E+18,??,??2
4.11725E+18,??,??2
-3.36433E+18,??,??3X???
-4.99884E+17,??,MI 4
-1.73665E+17,??,??note
-4.81597E+18,??,MI 2S
1.9777E+18,??,??2
2.40069E+18,vivo,Xplay
5.98981E+18,OPPO,1105
-8.79856E+18,??,????4
-6.35191E+18,??,Galaxy S5
8.33591E+18,??,??1S
2.60836E+18,??,??NOTE
-6.59745E+17,??,????A8
-2.52084E+18,OPPO,A51
-5.58285E+17,??,Mate 7
-1.57594E+18,??,??note
9.20723E+18,??,7270-W00
2.42838E+18,??,Galaxy S6
2.02339E+18,??,??
-8.88899E+18,vivo,Y17T
-1.73468E+18,?? ,Q201T
-3.28202E+17,??,??1S
6.97193E+17,??,??6
-9.07457E+17,??,Galaxy Note 3
-1.80925E+18,??,????4X
-5.99128E+18,??,????1
-3.8168E+18,??,??note
-6.11847E+18,??,MX2
-5.98476E+18,vivo,X5Max
6.71275E+18,??,??3X???
-7.81656E+18,??,Galaxy S5
4.70082E+18,??,??note
8.29089E+18,OPPO,R811
-4.31035E+18,??,??6
-6.54391E+18,??,??6
4.30616E+18,??,??note
3.68978E+18,??,Ascend P8
-3.84092E+17,??,Galaxy S3
5.08799E+18,??,??note
6.49312E+18,??,Galaxy Note 4
8.76016E+16,??,Mate 7
-1.17666E+18,??,??note
-2.55568E+18,LG,G2
2.03642E+18,????,M812C
8.83423E+18,??,??note
-4.44958E+18,??,Galaxy Mega 5.8
-4.97221E+17,??,??2
-2.64134E+18,?? ,Q802T
-5.50952E+18,??,??6 Plus
5.05206E+18,??,Galaxy A7
-8.14702E+18,OPPO,R819T
4.9263E+18,??,iSuper S1
-5.40024E+18,??,??note
-5.81319E+18,??,??note???
-8.70472E+18,??,??3X???
-3.6148E+18,??,??F1
-4.42234E+18,??,Ascend P6
-9.12798E+18,??,Galaxy S4
-7.94569E+18,??,MI 3
2.46501E+18,??,MI 2S
-7.96481E+18,??,??note???
-8.62287E+18,??,??Note 2
2.21403E+18,??,????4X
-5.32776E+18,??,??note
7.46451E+18,HTC,Desire S
-2.39333E+17,??,??3X???
2.76901E+18,??,??2
-1.93153E+18,?? ,U879
-3.22695E+18,??,??3
1.41122E+18,??,??note
6.13222E+18,??,??F2
-7.45355E+16,??,G610S
2.87788E+18,vivo,Xperia Z
-1.23725E+18,??,Galaxy Win
-2.775E+18,??,A708t
2.9471E+18,vivo,Y28L
-2.65816E+18,??,Y560-CL00
-2.86193E+17,vivo,Y23L
1.01167E+18,??,??6
6.98635E+18,OPPO,R7
-9.09197E+18,OPPO,R7 Plus
3.35624E+18,??,??note
-6.30195E+18,vivo,X1ST
-6.17296E+18,??,??3X???
-7.29902E+18,??,??3C
7.24127E+18,??,MI 3
-3.57789E+18,vivo,Xperia C
4.63201E+17,??,L1
3.01536E+18,??,??F2????
9.18574E+17,??,Galaxy A7
-4.82554E+18,??,Galaxy Note 2
-9.45352E+17,??,??3C
3.39419E+18,??,P8 Lite
-4.90974E+18,??,??1S
-5.01653E+18,??,Galaxy S4
-1.38585E+18,??,MX3
7.7593E+18,??,??6 Plus
6.95208E+18,??,Galaxy Ace 2
-2.41399E+17,??,Galaxy Note 2
1.05851E+18,??,MI 2S
-7.29129E+18,??,MX4
2.65292E+18,??,Galaxy S6 Edge
1.63459E+18,??,Galaxy Note 3 Lite
-8.95756E+18,vivo,Y628
1.16899E+18,??,Galaxy Note 2
-6.49411E+18,??,Galaxy S4
4.45332E+18,??,??
8.48089E+18,??,??F1Plus
-3.82889E+18,OPPO,R7
9.1584E+17,??,??note
-3.41333E+18,??,??
-8.47474E+18,??,??Note2
6.34189E+18,??,Galaxy Trend DUOS 2
-5.06571E+18,??,??6
-5.26836E+18,??,8720L
2.66527E+18,??,Ascend P7
2.08939E+17,??,MI 4
-7.59957E+18,??,MI 4
8.16945E+18,vivo,X5M
-8.60329E+18,??,??
-2.54826E+18,OPPO,R7 Plus
-4.05952E+18,??,??
-3.47553E+18,??,3S
-4.62718E+18,OPPO,Find 7
7.73342E+18,OPPO,R1S
-8.97788E+18,??,??note
4.73016E+18,??,Galaxy Trend 3
6.22947E+18,OPPO,R821T
7.82469E+18,??,??note
-7.20814E+18,??,MI 1S
1.95863E+18,??,Galaxy S4
2.41371E+18,??,??3C
6.08276E+18,OPPO,R7 Plus
1.03701E+18,??,??3C
5.50977E+18,vivo,X5L
-5.92379E+18,??,????4X
3.19499E+17,??,MI 1S
-3.41821E+18,??,MI 2S
-1.27095E+18,??,??6
1.96324E+18,??,Galaxy Note 4
3.09609E+18,??,Galaxy Note 3
-2.08298E+18,??,Galaxy Note 3
7.64202E+18,??,M3
-7.66287E+18,??,Galaxy S4
-6.20872E+16,??,??note
8.02432E+18,??,????4X
2.0593E+18,??,G620-L75
-1.60264E+18,??,A320t
-4.43423E+18,OPPO,N1T
5.74587E+18,??,??6
3.22756E+18,OPPO,R3
-3.24592E+18,??,MI 3
-6.72128E+18,??,Y1
4.15861E+18,??,X7
5.05649E+18,??,C8816
4.34179E+18,HTC,Desire 816
-2.36801E+18,TCL,???
-9.28541E+17,??,??X2
3.40806E+18,??,??F1Plus
5.81812E+18,??,??3X???
-6.07291E+18,??,??
3.8983E+18,??,??note???
1.54659E+18,??,MX5
-5.32882E+18,??,Galaxy Note 3
3.79238E+18,??,??note
-1.43641E+18,??,Ascend G700
7.26465E+18,vivo,Y13
8.52665E+18,??,A678t
-2.10666E+18,??,Galaxy Note 2
-2.95509E+18,??,????4C
-7.12086E+17,??,??Note3
2.42606E+18,vivo,Y33
-8.81266E+18,OPPO,A33
-4.2896E+18,??,??note
2.49043E+18,??,????4X
4.95359E+18,??,A360t
-4.59227E+18,vivo,X5Pro
8.26281E+18,??,??K3
2.5461E+18,??,Galaxy Grand
-6.88133E+18,??,??Note 2
1.99776E+18,??,??3X???
-1.32398E+18,??,C8818
5.85755E+18,??,??2A
-7.89348E+18,??,MI 3
4.83803E+18,??,Galaxy A7
1.47623E+18,??,??note
-4.08148E+18,??,A7
1.55377E+18,??,??6 Plus
2.14281E+18,vivo,X5M
9.45144E+17,??,Galaxy S4
-7.32896E+18,??,Galaxy S5
-7.8016E+17,??,Galaxy A7
4.32417E+18,??,??3C
-2.6149E+17,??,Galaxy S6 Edge
-7.20676E+18,??,Galaxy Note 3
2.49778E+18,??,B199
-4.76122E+18,??,??note
-8.03045E+18,??,Ascend P7
-6.31005E+18,??,??2A
-8.6603E+18,??,????4C
7.20656E+18,OPPO,R7
-8.54745E+18,??,Galaxy A7
3.73578E+18,??,??note???
-7.78111E+17,??,Galaxy S2
-6.59491E+17,??,????4X
6.80642E+17,vivo,Y27
-8.79509E+18,??,??note
2.66918E+18,??,Galaxy S6
7.273E+18,OPPO,A31
-1.23663E+17,??,G610C
2.29322E+18,vivo,Y29L
7.27216E+18,??,??6 Plus
1.0105E+18,??,??NOTE
-7.40659E+18,vivo,Y11IT
-3.8909E+18,??,??F1
-9.22109E+18,vivo,Y18L
6.33759E+18,??,??
6.31369E+18,??,F2
1.82744E+18,??,Galaxy Mega 5.8
3.13223E+18,??,Ascend P8
2.40145E+18,??,??note
-8.20823E+18,??,7268
3.06767E+18,??,??6 Plus
-1.02348E+18,HTC,Desire HD
6.50423E+18,??,Galaxy Note 2
6.06139E+18,??,??NOTE
2.87053E+18,??,??note
-6.20248E+18,??,??6
-3.17026E+18,??,F2
-4.17242E+18,??,Ascend P6
-2.02854E+18,??,??3X???
6.8708E+18,??,Galaxy J5
1.76245E+18,??,??1S
8.57887E+18,??,Galaxy Note 3
-1.63184E+18,??,F2
-1.73254E+18,??,??6 Plus
2.08271E+18,??,Galaxy Core 2
-8.88818E+18,??,MI 4
-5.63E+18,??,Ascend P7
-5.41199E+18,??,MI 4
1.22938E+18,??,??3C
-9.18735E+18,??,Mate 7
6.3487E+18,??,????4C
-4.32E+18,??,MI 4
-2.98276E+18,??,MI 4
9.00032E+18,??,MI 3
4.91239E+17,??,Mate 2
1.47969E+18,??,MI 4
4.97881E+18,??,Galaxy Mega 5.8
4.44214E+18,??,Y511-T00
2.79814E+18,??,G520-T10
6.5105E+17,??,??2A
-6.30002E+18,??,??note???
-1.54282E+18,??,Galaxy Grand 2
-6.1838E+18,??,Two
-4.22289E+17,vivo,Y23L
1.46572E+18,??,A199
3.84546E+18,OPPO,R1S
-6.39977E+18,??,Ascend G7
-6.32226E+18,??,MI 3
5.28499E+18,??,Galaxy Note 2
9.21535E+18,??,??note
6.17877E+18,??,Galaxy A7
-7.19986E+18,??,??6
4.04113E+18,??,??note???
-8.62381E+18,??,Galaxy S4
-7.50451E+18,vivo,X3T
1.89927E+18,vivo,X3T
1.59092E+18,??,Y600-U00
4.40776E+18,??,8720L
-1.91242E+18,??,Galaxy Win
2.91528E+18,OPPO,R7
-7.14529E+18,??,Ascend G7
-4.75327E+18,??,V185
9.28593E+17,??,??NOTE
-1.53377E+18,vivo,Xperia Z2
4.97672E+18,??,??Note 2
1.78815E+18,??,??X2
9.01802E+18,??,??Note 2
-3.10014E+18,HTC,Desire 610t
3.72709E+16,vivo,Y20T
-7.78833E+18,??,??
2.26946E+18,??,Galaxy Note 3
8.41372E+18,??,??Note 2
-5.92971E+18,??,??note
7.60397E+18,??,MI 3
-6.18879E+18,??,??2
7.85827E+18,??,??note
3.99228E+18,??,Galaxy S6 Edge
-8.3417E+18,??,Galaxy Tab 3 7.0
-2.72729E+18,??,??note
-2.40666E+18,????,A1
-7.87318E+18,HTC,Desire 7088
1.82967E+18,??,One
2.13105E+18,??,??Note3
-3.83394E+18,??,Galaxy S4 Zoom
-4.91433E+18,??,??6
-9.00726E+18,??,????A8
-3.94973E+18,??,U8825D
6.70209E+18,??,MI 2S
-3.29599E+18,??,Galaxy Win
-4.11057E+18,??,??NOTE
1.1523E+18,??,????4X
2.29039E+18,??,MI 3
1.63113E+17,??,note???
-2.10971E+18,vivo,Y22L
3.86738E+18,??,??X2
-7.92839E+18,??,S720
-7.79322E+18,??,MI 4
7.24209E+18,??,note???
5.5784E+18,??,MX4 Pro
-7.47547E+18,??,????4C???
2.03348E+18,vivo,X5M
-9.09927E+18,??,ELIFE E3T
-8.42451E+18,??,??1S
5.43286E+18,??,A708t
-5.44211E+18,??,Ascend P6
-4.44652E+18,???,Z9 mini
-3.14E+18,??,Touch 3c
2.00363E+16,??,MX3
7.24359E+18,??,??
4.14484E+18,??,Y635
-2.26313E+18,??,Galaxy Grand 2
3.07723E+18,??,Galaxy Note 3
5.96994E+18,??,A320t
1.49167E+17,??,??1S
6.91474E+18,OPPO,U707T
2.01164E+18,??,??3C
2.03648E+18,OPPO,R1S
9.98389E+16,??,????4X
-6.27286E+17,??,??
-2.32299E+18,OPPO,R823T
2.89068E+18,??,??6
7.90378E+18,OPPO,Find 7
-4.97357E+18,??,????Max
2.4389E+18,??,??2A
-2.74493E+18,??,Ascend P7
-4.92148E+16,??,??6
-6.74927E+18,??,??note
-7.61714E+18,vivo,X5SL
-5.37967E+18,??,Galaxy S3
-8.77147E+18,??,MI One Plus
8.6246E+18,??,Mate 7
4.21415E+18,??,??2
-2.00119E+18,??,??note
-4.56644E+18,??,??note
1.68978E+18,??,??6
-3.90091E+17,??,I8268
4.03646E+18,??,??note
-4.61422E+17,HTC,Desire 626
-4.44458E+18,??,????4C???
-7.92404E+17,??,7268
1.99396E+18,OPPO,R831S
-2.00707E+18,??,Galaxy Note 2
-5.60664E+18,??,??note
6.82566E+18,??,????4C
-6.27342E+18,??,C8815
6.68707E+18,??,MI 4
9.12109E+18,??,??7
2.58611E+18,??,Mate 7
3.56456E+18,??,MI 4
-8.95909E+16,??,MX5
-2.36461E+18,??,K1
8.20763E+18,??,??2
-1.99821E+18,?? ,U795+
2.69208E+18,??,UIMI4
1.76852E+18,??,MI 4
-3.87591E+18,??,MI 4
3.39387E+18,??,8702D
5.82809E+18,???,Z5S Mini
6.90841E+18,??,F2
-1.39129E+18,OPPO,A31
5.76417E+18,??,Galaxy Note 2
-7.50481E+18,??,5890
-9.00626E+18,??,MX3
7.03433E+18,??,F2
-5.12346E+18,??,Galaxy Note 3
-6.06195E+18,????,N1
4.44557E+18,??,Galaxy S3
-5.84732E+18,??,??note???
7.61216E+18,??,MX5
6.06002E+18,??,Mate 7
-7.9059E+18,??,??2A
8.02322E+17,??,Galaxy Note 3 Lite
-5.05242E+18,??,??note
-2.06399E+18,OPPO,Find 5
1.8266E+18,??,??note
4.18515E+18,??,??Note2
-5.08229E+18,OPPO,R1S
-5.68692E+18,??,??7
-8.35314E+18,??,??note
2.74328E+16,vivo,Y27
-3.25745E+18,??,MI 2S
5.00345E+18,??,Galaxy Grand Prime
-7.41811E+18,??,S658t
-5.00402E+18,??,Galaxy S5
6.69336E+18,??,E602M
-6.49329E+18,OPPO,R7 Plus
2.65931E+18,??,??note
-1.52687E+16,OPPO,R821T
-2.67487E+18,??,H2
9.06451E+18,??,??S+
6.34232E+18,??,??3X???
-7.70667E+18,??,????4C
5.91731E+18,??,??note
-4.39114E+18,OPPO,R7
8.33472E+18,??,??3X
-4.34269E+17,??,??
-3.5237E+17,??,Galaxy Mega 2
2.18815E+18,OPPO,R1C
-1.11302E+18,??,G610T
9.47731E+17,??,Galaxy S4
-8.32965E+18,??,Galaxy Mega 5.8
6.4581E+18,??,??7
-4.84324E+18,??,Galaxy Note 3
7.48129E+18,??,??3C
7.03127E+18,??,??NOTE
1.36226E+18,??,G610T
-5.53297E+18,??,??NOTE
5.97962E+18,??,??F2????
7.19196E+18,??,Galaxy S6
-4.46344E+18,HTC,One M8
-1.35094E+18,??,??Pro
-2.09811E+18,??,??note
6.52192E+18,??,MI 3
-9.02526E+18,??,A800
-7.09745E+18,??,Galaxy Note 2
-5.17288E+18,??,??F1Plus
6.49729E+18,OPPO,R7 Plus
-1.35735E+18,??,S938t
6.49593E+18,??,MX4
-6.53293E+18,??,??
6.60895E+18,vivo,Y23L
-8.08991E+16,??,??F2
-6.37538E+18,??,??3X???
5.24782E+18,??,??Note 2
1.0162E+18,vivo,Y22L
5.26216E+18,??,??K3
3.22489E+18,??,E8
3.90569E+18,OPPO,U705T
2.23396E+18,??,??
7.9485E+18,??,Ascend G700
4.0568E+18,??,S5.5L
-8.63008E+18,??,Ascend P8
-2.12348E+18,OPPO,R827T
4.40523E+17,??,MI 3
7.4579E+18,??,Galaxy S6
3.5407E+17,HTC,One M8
6.42336E+16,??,W2015
-4.98383E+18,??,MI 2S
7.80958E+18,??,G610T
-2.12534E+18,??,Galaxy S4
3.25735E+18,??,??note
-2.23953E+18,??,S5.1
2.2274E+18,??,One
6.25298E+18,??,Galaxy Note 3
4.93949E+18,??,Galaxy S4
-7.25701E+18,OPPO,R6007
-2.84999E+18,??,GN9002
-4.67527E+16,??,??Note2
-7.51555E+18,??,3
-7.26717E+18,??,??note???
